Date,Time,RSSI(dB),RxBt(V),GAlt(m),RPM(rpm),GPS(ait),GSpd(kts),Hdg(@),Tmp1(@C),Tmp2(@C),GAl2(m),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,SI,SJ,LSW,TxBat(V)
2020-04-10,10:30:03.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:04.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,0,2,-627,0,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:04.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,0,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:05.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:05.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:06.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:06.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:07.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,0,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:07.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,0,2,-627,0,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:08.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:08.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:09.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,0,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:09.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:10.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:10.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,0,2,-627,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:11.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:11.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:12.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:12.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:13.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:13.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:14.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:14.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:15.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:15.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:16.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:16.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:17.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:17.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:18.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:18.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:19.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:19.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-624,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:20.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:20.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:21.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-624,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:21.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:22.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:22.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:23.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:23.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:24.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-624,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:24.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-624,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:25.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:25.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:26.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,0,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:26.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-624,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:27.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:27.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:28.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:28.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:29.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-624,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:29.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:30.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:30.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,0,2,-627,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:31.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:31.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:32.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:32.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-624,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:33.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:33.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:34.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:34.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:35.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:35.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:36.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-624,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:36.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,0,5,-627,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:37.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:37.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:38.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:38.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:39.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:39.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:40.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-624,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:40.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:41.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:41.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-624,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:42.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:42.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-624,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:43.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-624,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:43.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:44.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-624,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:44.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:45.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-624,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:45.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-624,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:46.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:46.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:47.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:47.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:48.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:48.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:49.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:49.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:50.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:50.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:51.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:51.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:52.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:52.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:53.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-624,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:53.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:54.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:54.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:55.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:55.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:56.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:56.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-624,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:57.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:57.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:58.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:58.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:59.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:30:59.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,18,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:31:00.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,2,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:31:00.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:31:01.450,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
2020-04-10,10:31:01.950,0,0.0,0.0,0,0,0.0,0.00,0,0,0.0,2,5,-627,-3,0,-1024,17,-30,0,-1024,-1024,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000014,7.5
